folder,T,rec_id,N,m,status
new,T80,84,10,320,incomplete
new,T80,84,20,5,hit_maxiter
new,T80,85,5,5,diverged
new,T80,85,5,10,diverged
new,T80,85,5,20,diverged
new,T80,85,5,40,diverged
new,T80,85,5,80,diverged
new,T80,85,5,160,diverged
new,T80,85,5,320,diverged
new,T80,85,10,5,hit_maxiter
new,T80,85,10,10,hit_maxiter
new,T80,85,10,20,incomplete
new,T80,85,10,40,incomplete
new,T80,85,10,80,incomplete
new,T80,85,10,160,incomplete
new,T80,85,10,320,incomplete
new,T80,85,20,5,hit_maxiter
new,T80,85,20,10,hit_maxiter
new,T80,85,20,20,incomplete
new,T80,85,80,10,no_data
new,T80,85,80,20,no_data
new,T80,85,80,40,no_data
new,T80,85,80,80,no_data
new,T80,85,80,160,no_data
new,T80,85,80,320,no_data
new,T80,85,160,5,no_data
new,T80,85,160,10,no_data
new,T80,85,160,20,no_data
new,T80,85,160,40,no_data
new,T80,85,160,80,no_data
new,T80,85,160,160,no_data
new,T80,85,160,320,no_data
new,T80,85,320,5,no_data
new,T80,85,320,10,no_data
new,T80,85,320,20,no_data
new,T80,85,320,40,no_data
new,T80,85,320,80,no_data
new,T80,85,320,160,no_data
new,T80,85,320,320,no_data
new,T80,86,5,5,diverged
new,T80,86,5,10,diverged
new,T80,86,5,20,diverged
new,T80,86,5,40,diverged
new,T80,86,5,80,diverged
new,T80,86,5,160,diverged
new,T80,86,5,320,diverged
new,T80,86,10,5,hit_maxiter
new,T80,86,10,10,no_data
new,T80,86,10,20,no_data
new,T80,86,10,40,no_data
new,T80,86,10,80,no_data
new,T80,86,10,160,no_data
new,T80,86,10,320,no_data
new,T80,86,20,5,no_data
new,T80,86,20,10,no_data
new,T80,86,20,20,no_data
new,T80,86,20,40,no_data
new,T80,86,20,80,no_data
new,T80,86,20,160,no_data
new,T80,86,20,320,no_data
new,T80,86,40,5,no_data
new,T80,86,40,10,no_data
new,T80,86,40,20,no_data
new,T80,86,40,40,no_data
new,T80,86,40,80,no_data
new,T80,86,40,160,no_data
new,T80,86,40,320,no_data
new,T80,86,80,5,no_data
new,T80,86,80,10,no_data
new,T80,86,80,20,no_data
new,T80,86,80,40,no_data
new,T80,86,80,80,no_data
new,T80,86,80,160,no_data
new,T80,86,80,320,no_data
new,T80,86,160,5,no_data
new,T80,86,160,10,no_data
new,T80,86,160,20,no_data
new,T80,86,160,40,no_data
new,T80,86,160,80,no_data
new,T80,86,160,160,no_data
new,T80,86,160,320,no_data
new,T80,86,320,5,no_data
new,T80,86,320,10,no_data
new,T80,86,320,20,no_data
new,T80,86,320,40,no_data
new,T80,86,320,80,no_data
new,T80,86,320,160,no_data
new,T80,86,320,320,no_data
new,T80,87,5,5,incomplete
new,T80,87,5,10,incomplete
new,T80,87,5,20,incomplete
new,T80,87,5,40,incomplete
new,T80,87,5,80,incomplete
new,T80,87,5,160,incomplete
new,T80,87,5,320,incomplete
new,T80,87,10,5,incomplete
new,T80,87,10,10,incomplete
new,T80,87,10,20,incomplete
new,T80,87,10,40,incomplete
new,T80,87,10,80,incomplete
new,T80,87,10,160,incomplete
new,T80,87,10,320,incomplete
new,T80,87,40,5,incomplete
new,T80,87,40,10,incomplete
new,T80,88,5,5,diverged
new,T80,88,5,10,diverged
new,T80,88,5,20,diverged
new,T80,88,5,40,diverged
new,T80,88,5,80,diverged
new,T80,88,5,160,diverged
new,T80,88,5,320,diverged
new,T80,88,10,5,hit_maxiter
new,T80,88,10,10,incomplete
new,T80,88,10,20,incomplete
new,T80,88,10,40,incomplete
new,T80,88,10,80,incomplete
new,T80,88,10,160,incomplete
new,T80,88,10,320,incomplete
new,T80,88,20,5,hit_maxiter
new,T80,88,20,10,no_data
new,T80,88,20,20,no_data
new,T80,88,20,40,no_data
new,T80,88,20,80,no_data
new,T80,88,20,160,no_data
new,T80,88,20,320,no_data
new,T80,88,40,5,no_data
new,T80,88,40,10,no_data
new,T80,88,40,20,no_data
new,T80,88,40,40,no_data
new,T80,88,40,80,no_data
new,T80,88,40,160,no_data
new,T80,88,40,320,no_data
new,T80,88,80,5,no_data
new,T80,88,80,10,no_data
new,T80,88,80,20,no_data
new,T80,88,80,40,no_data
new,T80,88,80,80,no_data
new,T80,88,80,160,no_data
new,T80,88,80,320,no_data
new,T80,88,160,5,no_data
new,T80,88,160,10,no_data
new,T80,88,160,20,no_data
new,T80,88,160,40,no_data
new,T80,88,160,80,no_data
new,T80,88,160,160,no_data
new,T80,88,160,320,no_data
new,T80,88,320,5,no_data
new,T80,88,320,10,no_data
new,T80,88,320,20,no_data
new,T80,88,320,40,no_data
new,T80,88,320,80,no_data
new,T80,88,320,160,no_data
new,T80,88,320,320,no_data
new,T80,90,5,5,incomplete
new,T80,90,5,10,incomplete
new,T80,90,5,20,incomplete
new,T80,90,5,40,incomplete
new,T80,90,5,80,incomplete
new,T80,90,5,160,incomplete
new,T80,90,5,320,incomplete
new,T80,90,10,5,incomplete
new,T80,90,10,10,incomplete
new,T80,90,10,20,incomplete
new,T80,90,10,40,incomplete
new,T80,90,10,80,incomplete
new,T80,90,10,160,incomplete
new,T80,90,10,320,incomplete
new,T80,91,5,5,hit_maxiter
new,T80,91,5,10,no_data
new,T80,91,5,20,no_data
new,T80,91,5,40,no_data
new,T80,91,5,80,no_data
new,T80,91,5,160,no_data
new,T80,91,5,320,no_data
new,T80,91,10,5,no_data
new,T80,91,10,10,no_data
new,T80,91,10,20,no_data
new,T80,91,10,40,no_data
new,T80,91,10,80,no_data
new,T80,91,10,160,no_data
new,T80,91,10,320,no_data
new,T80,91,20,5,no_data
new,T80,91,20,10,no_data
new,T80,91,20,20,no_data
new,T80,91,20,40,no_data
new,T80,91,20,80,no_data
new,T80,91,20,160,no_data
new,T80,91,20,320,no_data
new,T80,91,40,5,no_data
new,T80,91,40,10,no_data
new,T80,91,40,20,no_data
new,T80,91,40,40,no_data
new,T80,91,40,80,no_data
new,T80,91,40,160,no_data
new,T80,91,40,320,no_data
new,T80,91,80,5,no_data
new,T80,91,80,10,no_data
new,T80,91,80,20,no_data
new,T80,91,80,40,no_data
new,T80,91,80,80,no_data
new,T80,91,80,160,no_data
new,T80,91,80,320,no_data
new,T80,91,160,5,no_data
new,T80,91,160,10,no_data
new,T80,91,160,20,no_data
new,T80,91,160,40,no_data
new,T80,91,160,80,no_data
new,T80,91,160,160,no_data
new,T80,91,160,320,no_data
new,T80,91,320,5,no_data
new,T80,91,320,10,no_data
new,T80,91,320,20,no_data
new,T80,91,320,40,no_data
new,T80,91,320,80,no_data
new,T80,91,320,160,no_data
new,T80,91,320,320,no_data
new,T80,92,5,5,hit_maxiter
new,T80,92,5,10,no_data
new,T80,92,5,20,no_data
new,T80,92,5,40,no_data
new,T80,92,5,80,no_data
new,T80,92,5,160,no_data
new,T80,92,5,320,no_data
new,T80,92,10,5,no_data
new,T80,92,10,10,no_data
new,T80,92,10,20,no_data
new,T80,92,10,40,no_data
new,T80,92,10,80,no_data
new,T80,92,10,160,no_data
new,T80,92,10,320,no_data
new,T80,92,20,5,no_data
new,T80,92,20,10,no_data
new,T80,92,20,20,no_data
new,T80,92,20,40,no_data
new,T80,92,20,80,no_data
new,T80,92,20,160,no_data
new,T80,92,20,320,no_data
new,T80,92,40,5,no_data
new,T80,92,40,10,no_data
new,T80,92,40,20,no_data
new,T80,92,40,40,no_data
new,T80,92,40,80,no_data
new,T80,92,40,160,no_data
new,T80,92,40,320,no_data
new,T80,92,80,5,no_data
new,T80,92,80,10,no_data
new,T80,92,80,20,no_data
new,T80,92,80,40,no_data
new,T80,92,80,80,no_data
new,T80,92,80,160,no_data
new,T80,92,80,320,no_data
new,T80,92,160,5,no_data
new,T80,92,160,10,no_data
new,T80,92,160,20,no_data
new,T80,92,160,40,no_data
new,T80,92,160,80,no_data
new,T80,92,160,160,no_data
new,T80,92,160,320,no_data
new,T80,92,320,5,no_data
new,T80,92,320,10,no_data
new,T80,92,320,20,no_data
new,T80,92,320,40,no_data
new,T80,92,320,80,no_data
new,T80,92,320,160,no_data
new,T80,92,320,320,no_data
new,T80,93,5,5,diverged
new,T80,93,5,10,diverged
new,T80,93,5,20,diverged
new,T80,93,5,40,diverged
new,T80,93,5,80,diverged
new,T80,93,5,160,diverged
new,T80,93,5,320,diverged
new,T80,93,10,5,incomplete
new,T80,93,10,10,incomplete
new,T80,93,10,20,incomplete
new,T80,93,10,40,incomplete
new,T80,93,10,80,incomplete
new,T80,93,10,160,incomplete
new,T80,93,10,320,incomplete
new,T80,93,20,5,hit_maxiter
new,T80,93,20,10,hit_maxiter
new,T80,93,20,20,hit_maxiter
new,T80,93,20,40,hit_maxiter
new,T80,93,20,80,no_data
new,T80,93,20,160,no_data
new,T80,93,20,320,no_data
new,T80,93,40,5,no_data
new,T80,93,40,10,no_data
new,T80,93,40,20,no_data
new,T80,93,40,40,no_data
new,T80,93,40,80,no_data
new,T80,93,40,160,no_data
new,T80,93,40,320,no_data
new,T80,93,80,5,no_data
new,T80,93,80,10,no_data
new,T80,93,80,20,no_data
new,T80,93,80,40,no_data
new,T80,93,80,80,no_data
new,T80,93,80,160,no_data
new,T80,93,80,320,no_data
new,T80,93,160,5,no_data
new,T80,93,160,10,no_data
new,T80,93,160,20,no_data
new,T80,93,160,40,no_data
new,T80,93,160,80,no_data
new,T80,93,160,160,no_data
new,T80,93,160,320,no_data
new,T80,93,320,5,no_data
new,T80,93,320,10,no_data
new,T80,93,320,20,no_data
new,T80,93,320,40,no_data
new,T80,93,320,80,no_data
new,T80,93,320,160,no_data
new,T80,93,320,320,no_data
new,T80,94,5,5,incomplete
new,T80,94,5,10,incomplete
new,T80,94,5,20,incomplete
new,T80,94,5,40,incomplete
new,T80,94,5,80,incomplete
new,T80,94,5,160,incomplete
new,T80,94,5,320,incomplete
new,T80,94,10,5,incomplete
new,T80,94,10,10,incomplete
new,T80,94,10,20,incomplete
new,T80,94,10,40,incomplete
new,T80,94,10,80,incomplete
new,T80,94,10,160,incomplete
new,T80,94,10,320,incomplete
new,T80,94,20,5,incomplete
new,T80,94,20,10,incomplete
new,T80,94,20,20,incomplete
new,T80,94,20,40,incomplete
new,T80,94,20,80,incomplete
new,T80,94,20,160,incomplete
new,T80,94,20,320,incomplete
new,T80,95,5,5,incomplete
new,T80,95,5,10,incomplete
new,T80,95,5,20,diverged
new,T80,95,5,40,diverged
new,T80,95,5,80,incomplete
new,T80,95,5,160,diverged
new,T80,95,5,320,diverged
new,T80,95,10,5,incomplete
new,T80,95,10,10,incomplete
new,T80,95,10,20,incomplete
new,T80,95,10,40,incomplete
new,T80,95,10,80,incomplete
new,T80,95,10,160,incomplete
new,T80,95,10,320,incomplete
old,T05,1,5,5,incomplete
old,T05,1,5,10,incomplete
old,T05,1,10,40,incomplete
old,T05,1,10,320,incomplete
old,T05,1,20,5,incomplete
old,T05,1,40,80,incomplete
old,T05,1,80,5,incomplete
old,T05,1,160,20,incomplete
old,T05,2,5,5,incomplete
old,T05,2,10,320,incomplete
old,T05,2,20,5,incomplete
old,T05,2,40,80,hit_maxiter
old,T05,2,160,20,incomplete
old,T05,3,5,5,hit_maxiter
old,T05,3,10,320,incomplete
old,T05,3,20,5,incomplete
old,T05,3,40,80,incomplete
old,T05,3,40,160,incomplete
old,T05,3,160,20,incomplete
old,T05,4,5,5,incomplete
old,T05,4,5,10,incomplete
old,T05,4,10,320,incomplete
old,T05,4,20,5,incomplete
old,T05,4,40,80,incomplete
old,T05,4,40,160,hit_maxiter
old,T05,4,160,20,incomplete
old,T05,4,160,40,incomplete
old,T05,5,5,5,incomplete
old,T05,5,5,10,incomplete
old,T05,5,10,320,incomplete
old,T05,5,20,5,incomplete
old,T05,5,160,20,incomplete
old,T05,5,160,40,incomplete
old,T05,6,5,5,incomplete
old,T05,6,5,10,hit_maxiter
old,T05,6,10,320,incomplete
old,T05,6,20,5,incomplete
old,T05,6,40,80,incomplete
old,T05,6,40,160,incomplete
old,T05,6,160,20,incomplete
old,T05,6,160,40,incomplete
old,T05,7,5,5,incomplete
old,T05,7,5,10,incomplete
old,T05,7,10,320,incomplete
old,T05,7,20,5,incomplete
old,T05,8,5,5,incomplete
old,T05,8,5,10,incomplete
old,T05,8,10,320,incomplete
old,T05,8,20,5,incomplete
old,T05,8,40,80,incomplete
old,T05,8,40,160,incomplete
old,T05,8,160,20,incomplete
old,T05,8,160,40,hit_maxiter
old,T05,9,5,5,incomplete
old,T05,9,5,10,incomplete
old,T05,9,10,320,incomplete
old,T05,9,20,5,incomplete
old,T05,9,40,80,incomplete
old,T05,9,40,160,incomplete
old,T05,9,160,20,incomplete
old,T05,9,160,40,incomplete
old,T05,10,5,5,hit_maxiter
old,T05,10,10,320,incomplete
old,T05,10,20,5,incomplete
old,T05,10,40,80,incomplete
old,T05,10,40,160,incomplete
old,T05,10,160,20,incomplete
old,T05,10,160,40,incomplete
old,T05,11,5,5,incomplete
old,T05,11,5,10,incomplete
old,T05,11,10,320,incomplete
old,T05,11,20,5,incomplete
old,T05,11,40,80,incomplete
old,T05,11,40,160,incomplete
old,T05,11,40,320,incomplete
old,T05,11,160,20,incomplete
old,T05,11,160,40,incomplete
old,T05,12,5,5,incomplete
old,T05,12,5,10,incomplete
old,T05,12,10,320,incomplete
old,T05,12,160,20,incomplete
old,T05,13,10,320,incomplete
old,T05,13,20,5,incomplete
old,T05,13,40,80,incomplete
old,T05,14,5,5,diverged
old,T05,14,5,10,incomplete
old,T05,14,10,320,diverged
old,T05,14,20,5,incomplete
old,T05,14,40,80,diverged
old,T05,14,40,160,incomplete
old,T05,14,160,20,diverged
old,T05,14,160,40,incomplete
old,T05,15,5,5,incomplete
old,T05,15,5,10,incomplete
old,T05,15,10,320,incomplete
old,T05,15,20,5,incomplete
old,T05,15,40,80,hit_maxiter
old,T05,15,160,20,incomplete
old,T05,15,160,40,incomplete
old,T05,16,5,5,incomplete
old,T05,16,5,10,incomplete
old,T05,16,10,320,incomplete
old,T05,16,20,5,incomplete
old,T05,16,40,80,incomplete
old,T05,16,40,160,incomplete
old,T05,16,160,20,incomplete
old,T05,16,160,40,incomplete
old,T05,17,5,5,incomplete
old,T05,17,5,10,incomplete
old,T05,17,10,320,incomplete
old,T05,17,20,5,incomplete
old,T05,17,40,80,incomplete
old,T05,17,40,160,incomplete
old,T05,17,160,20,incomplete
old,T05,17,160,40,incomplete
old,T05,18,5,5,incomplete
old,T05,18,5,10,incomplete
old,T05,18,10,320,incomplete
old,T05,18,20,5,incomplete
old,T05,18,40,80,incomplete
old,T05,18,40,160,incomplete
old,T05,18,160,20,incomplete
old,T05,18,160,40,incomplete
old,T05,19,5,5,incomplete
old,T05,19,5,10,incomplete
old,T05,19,10,320,incomplete
old,T05,19,20,5,incomplete
old,T05,19,40,80,incomplete
old,T05,19,40,160,incomplete
old,T05,19,160,20,incomplete
old,T05,20,5,5,incomplete
old,T05,20,5,10,incomplete
old,T05,20,10,320,incomplete
old,T05,20,40,80,incomplete
old,T05,20,40,160,incomplete
old,T05,20,160,20,incomplete
old,T05,20,160,40,incomplete
old,T05,21,5,5,incomplete
old,T05,21,5,10,incomplete
old,T05,21,5,20,incomplete
old,T05,21,5,40,incomplete
old,T05,21,10,320,incomplete
old,T05,21,20,5,incomplete
old,T05,21,40,80,incomplete
old,T05,21,40,160,incomplete
old,T05,21,40,320,incomplete
old,T05,21,80,5,incomplete
old,T05,21,160,20,incomplete
old,T05,21,160,40,incomplete
old,T05,22,5,5,incomplete
old,T05,22,5,10,incomplete
old,T05,22,10,320,incomplete
old,T05,22,20,5,incomplete
old,T05,22,40,80,incomplete
old,T05,22,40,160,incomplete
old,T05,22,160,5,incomplete
old,T05,22,160,20,incomplete
old,T05,23,5,5,incomplete
old,T05,23,5,10,incomplete
old,T05,23,10,320,incomplete
old,T05,23,20,5,incomplete
old,T05,23,160,20,incomplete
old,T05,23,160,40,incomplete
old,T05,24,5,5,incomplete
old,T05,24,10,320,incomplete
old,T05,24,40,80,incomplete
old,T05,24,160,20,hit_maxiter
old,T05,25,5,5,incomplete
old,T05,25,5,10,incomplete
old,T05,25,10,320,incomplete
old,T05,25,20,5,incomplete
old,T05,25,40,80,incomplete
old,T05,25,40,160,incomplete
old,T05,25,160,20,incomplete
old,T05,25,160,40,incomplete
old,T05,26,5,5,incomplete
old,T05,26,5,10,incomplete
old,T05,26,10,320,incomplete
old,T05,26,20,5,incomplete
old,T05,26,40,80,incomplete
old,T05,26,40,160,incomplete
old,T05,26,160,20,incomplete
old,T05,26,160,40,incomplete
old,T05,27,10,320,incomplete
old,T05,27,40,80,incomplete
old,T05,27,40,160,incomplete
old,T05,27,160,20,incomplete
old,T05,27,160,40,incomplete
old,T05,28,10,320,incomplete
old,T05,28,20,5,incomplete
old,T05,28,40,80,incomplete
old,T05,28,40,320,incomplete
old,T05,28,160,20,incomplete
old,T05,28,160,40,incomplete
old,T05,29,5,5,incomplete
old,T05,29,5,10,incomplete
old,T05,29,10,320,incomplete
old,T05,29,20,5,incomplete
old,T05,29,40,80,incomplete
old,T05,29,40,160,hit_maxiter
old,T05,29,160,20,incomplete
old,T05,29,160,40,incomplete
old,T05,30,5,5,incomplete
old,T05,30,10,320,incomplete
old,T05,30,20,5,incomplete
old,T05,30,40,80,incomplete
old,T05,30,40,160,incomplete
old,T05,30,80,10,incomplete
old,T05,30,160,20,incomplete
old,T05,30,160,40,incomplete
old,T05,31,5,5,incomplete
old,T05,31,5,10,incomplete
old,T05,31,10,320,incomplete
old,T05,31,20,5,incomplete
old,T05,31,40,80,incomplete
old,T05,31,40,160,incomplete
old,T05,31,160,20,incomplete
old,T05,31,160,40,incomplete
old,T05,32,5,5,hit_maxiter
old,T05,32,10,320,incomplete
old,T05,32,20,5,incomplete
old,T05,32,40,80,incomplete
old,T05,32,40,160,incomplete
old,T05,32,160,20,incomplete
old,T05,32,160,40,incomplete
old,T05,33,5,5,incomplete
old,T05,33,10,320,incomplete
old,T05,33,40,80,incomplete
old,T05,33,160,20,incomplete
old,T05,33,160,40,incomplete
old,T05,34,5,5,incomplete
old,T05,34,5,10,incomplete
old,T05,34,5,40,incomplete
old,T05,34,10,5,incomplete
old,T05,34,10,10,incomplete
old,T05,34,10,20,incomplete
old,T05,34,10,80,incomplete
old,T05,34,10,320,incomplete
old,T05,34,20,5,incomplete
old,T05,34,40,80,incomplete
old,T05,34,40,160,incomplete
old,T05,34,160,20,incomplete
old,T05,34,160,40,incomplete
old,T05,35,5,5,incomplete
old,T05,35,5,10,incomplete
old,T05,35,10,320,incomplete
old,T05,35,20,5,incomplete
old,T05,35,40,80,incomplete
old,T05,35,160,20,incomplete
old,T05,35,160,40,incomplete
old,T05,36,20,5,incomplete
old,T05,36,40,80,incomplete
old,T05,36,40,160,incomplete
old,T05,36,160,20,incomplete
old,T05,36,160,40,incomplete
old,T05,37,5,5,incomplete
old,T05,37,5,10,hit_maxiter
old,T05,37,10,320,incomplete
old,T05,37,20,5,incomplete
old,T05,37,40,80,incomplete
old,T05,37,160,20,incomplete
old,T05,38,5,5,incomplete
old,T05,38,5,10,incomplete
old,T05,38,10,320,incomplete
old,T05,38,20,5,diverged
old,T05,38,40,80,incomplete
old,T05,38,40,160,diverged
old,T05,38,160,20,incomplete
old,T05,38,160,40,diverged
old,T05,39,5,5,incomplete
old,T05,39,5,10,incomplete
old,T05,39,10,320,incomplete
old,T05,39,40,80,incomplete
old,T05,39,40,160,incomplete
old,T05,40,5,5,incomplete
old,T05,40,5,10,incomplete
old,T05,40,10,320,incomplete
old,T05,40,20,5,incomplete
old,T05,40,40,80,incomplete
old,T05,40,40,160,incomplete
old,T05,40,160,20,incomplete
old,T05,40,160,40,incomplete
old,T05,41,5,5,incomplete
old,T05,41,10,320,incomplete
old,T05,41,20,5,incomplete
old,T05,41,40,80,incomplete
old,T05,41,40,160,incomplete
old,T05,41,160,20,incomplete
old,T05,41,160,40,incomplete
old,T05,42,5,5,incomplete
old,T05,42,10,320,incomplete
old,T05,42,20,5,incomplete
old,T05,42,40,80,incomplete
old,T05,42,160,20,incomplete
old,T05,42,160,40,incomplete
old,T05,43,5,5,incomplete
old,T05,43,5,10,diverged
old,T05,43,10,5,diverged
old,T05,43,10,10,diverged
old,T05,43,10,20,diverged
old,T05,43,10,40,incomplete
old,T05,43,10,80,incomplete
old,T05,43,10,320,incomplete
old,T05,43,20,5,incomplete
old,T05,43,40,80,incomplete
old,T05,43,40,160,incomplete
old,T05,43,160,20,incomplete
old,T05,43,160,40,incomplete
old,T05,44,5,5,incomplete
old,T05,44,5,10,incomplete
old,T05,44,10,320,incomplete
old,T05,44,20,5,incomplete
old,T05,44,40,80,incomplete
old,T05,44,40,160,incomplete
old,T05,44,160,20,incomplete
old,T05,44,160,40,incomplete
old,T05,45,5,5,diverged
old,T05,45,5,10,incomplete
old,T05,45,10,5,incomplete
old,T05,45,10,10,incomplete
old,T05,45,10,20,diverged
old,T05,45,10,320,incomplete
old,T05,45,20,5,incomplete
old,T05,45,40,80,incomplete
old,T05,45,40,160,incomplete
old,T05,45,160,20,incomplete
old,T05,45,160,40,incomplete
old,T05,46,5,5,incomplete
old,T05,46,5,10,incomplete
old,T05,46,5,40,incomplete
old,T05,46,40,80,incomplete
old,T05,46,40,160,incomplete
old,T05,46,160,20,incomplete
old,T05,46,160,40,incomplete
old,T05,47,5,5,diverged
old,T05,47,5,10,incomplete
old,T05,47,10,320,incomplete
old,T05,47,20,5,incomplete
old,T05,47,160,20,incomplete
old,T05,47,160,40,incomplete
old,T05,48,5,5,incomplete
old,T05,48,10,320,incomplete
old,T05,48,20,5,incomplete
old,T05,48,40,80,incomplete
old,T05,48,40,160,incomplete
old,T05,48,160,20,incomplete
old,T05,49,5,5,incomplete
old,T05,49,5,10,incomplete
old,T05,49,10,320,incomplete
old,T05,49,20,5,incomplete
old,T05,49,40,80,incomplete
old,T05,49,40,160,incomplete
old,T05,49,160,20,incomplete
old,T05,49,160,40,incomplete
old,T05,50,5,5,diverged
old,T05,50,5,10,diverged
old,T05,50,5,20,diverged
old,T05,50,5,40,diverged
old,T05,50,5,80,diverged
old,T05,50,5,160,diverged
old,T05,50,5,320,diverged
old,T05,50,10,5,diverged
old,T05,50,10,10,diverged
old,T05,50,10,20,diverged
old,T05,50,10,40,diverged
old,T05,50,10,80,diverged
old,T05,50,10,160,diverged
old,T05,50,10,320,diverged
old,T05,50,20,5,incomplete
old,T05,50,40,80,diverged
old,T05,50,40,160,diverged
old,T05,50,160,20,diverged
old,T05,50,160,40,incomplete
old,T05,51,5,5,incomplete
old,T05,51,10,320,incomplete
old,T05,51,20,5,incomplete
old,T05,51,40,80,incomplete
old,T05,51,40,160,incomplete
old,T05,51,160,20,incomplete
old,T05,51,160,40,incomplete
old,T05,52,5,5,incomplete
old,T05,52,5,10,incomplete
old,T05,52,10,320,incomplete
old,T05,52,20,5,incomplete
old,T05,52,40,80,incomplete
old,T05,52,40,160,incomplete
old,T05,52,160,20,incomplete
old,T05,52,160,40,incomplete
old,T05,53,5,5,incomplete
old,T05,53,5,10,incomplete
old,T05,53,5,20,incomplete
old,T05,53,5,40,no_data
old,T05,53,5,80,no_data
old,T05,53,5,160,no_data
old,T05,53,5,320,no_data
old,T05,53,10,5,diverged
old,T05,53,10,10,incomplete
old,T05,53,10,20,incomplete
old,T05,53,10,40,no_data
old,T05,53,10,80,no_data
old,T05,53,10,160,no_data
old,T05,53,20,5,no_data
old,T05,53,20,10,no_data
old,T05,53,20,20,no_data
old,T05,53,20,40,no_data
old,T05,53,20,80,no_data
old,T05,53,20,160,diverged
old,T05,53,20,320,no_data
old,T05,53,40,5,no_data
old,T05,53,40,10,no_data
old,T05,53,40,20,no_data
old,T05,53,40,40,no_data
old,T05,53,40,80,incomplete
old,T05,53,40,160,incomplete
old,T05,53,40,320,no_data
old,T05,53,80,5,no_data
old,T05,53,80,10,no_data
old,T05,53,80,20,no_data
old,T05,53,80,40,diverged
old,T05,53,80,80,no_data
old,T05,53,80,160,no_data
old,T05,53,80,320,no_data
old,T05,53,160,5,no_data
old,T05,53,160,10,no_data
old,T05,53,160,20,incomplete
old,T05,53,160,40,incomplete
old,T05,53,160,80,no_data
old,T05,53,160,160,no_data
old,T05,53,160,320,no_data
old,T05,53,320,5,no_data
old,T05,53,320,10,diverged
old,T05,53,320,20,no_data
old,T05,53,320,40,no_data
old,T05,53,320,80,no_data
old,T05,53,320,160,no_data
old,T05,53,320,320,no_data
old,T05,54,5,5,incomplete
old,T05,54,5,10,incomplete
old,T05,54,10,320,incomplete
old,T05,54,20,5,incomplete
old,T05,54,160,20,incomplete
old,T05,54,160,40,incomplete
old,T05,55,5,5,incomplete
old,T05,55,5,10,incomplete
old,T05,55,10,320,incomplete
